"","image_path","xmin","ymin","xmax","ymax","label"
"4971","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",354646.663209052,332004.818460437,354652.77839273,332011.341323027,"Tree"
"4972","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355213.785926791,331968.140281177,355231.31497606,331985.669330445,"Tree"
"4973","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355211.972576867,331982.344855584,355230.10607611,332002.896154726,"Tree"
"4974","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355204.416952182,332003.802829688,355217.714851627,332017.705179108,"Tree"
"4975","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355200.185802359,332016.798504146,355212.274801854,332027.074153717,"Tree"
"4976","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355195.047977573,332021.029653969,355207.136977069,332034.327553414,"Tree"
"4977","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355212.274801854,332040.976503137,355221.341551476,332048.229902834,"Tree"
"4978","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355219.225976564,332045.812102935,355227.083826236,332054.878852557,"Tree"
"4979","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355225.572701299,332051.252152708,355233.430550971,332059.11000238,"Tree"
"4980","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355227.386051224,332051.252152708,355248.541800341,332072.407901825,"Tree"
"4981","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355242.497300593,332066.06117709,355254.586300088,332079.359076535,"Tree"
"4982","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355189.003477825,332042.789853061,355197.465777472,332054.274402582,"Tree"
"4983","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355177.518928305,332051.554377695,355199.883577371,332070.896776888,"Tree"
"4984","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355175.101128406,332071.80345185,355184.772328002,332080.870201472,"Tree"
"4985","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355182.958978078,332132.248449327,355205.928077119,332156.426448318,"Tree"
"4986","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355178.425603267,332076.034601674,355194.141302611,332089.936951093,"Tree"
"4987","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355172.985553494,332085.70580127,355190.514602762,332103.234850538,"Tree"
"4988","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355167.847728708,332097.794800765,355186.585677926,332112.30160016,"Tree"
"4989","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355174.496678431,332109.581575274,355183.563428053,332118.04387492,"Tree"
"4990","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355166.034378784,332112.906050135,355178.727828254,332121.972799756,"Tree"
"4991","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355163.918803872,332118.950549883,355179.634503217,332131.643999353,"Tree"
"4992","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355158.780979087,332123.483924693,355168.452178683,332131.94622434,"Tree"
"4993","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355165.127703822,332124.99504963,355183.261203065,332140.106299,"Tree"
"4994","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355159.989879036,332139.199624037,355174.496678431,332153.706423432,"Tree"
"4995","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355158.176529112,332152.497523482,355170.265528608,332164.586522978,"Tree"
"4996","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355218.621526589,332173.048822625,355230.710526085,332186.34672207,"Tree"
"4997","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355154.247604276,332172.44437265,355170.567753595,332186.951172045,"Tree"
"4998","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355158.4787541,332161.866498091,355172.985553494,332175.768847511,"Tree"
"4999","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355153.038704327,332183.928922171,355164.523253847,332197.83127159,"Tree"
"5000","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355146.994204579,332193.29789678,355159.083204074,332202.364646401,"Tree"
"5001","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355153.038704327,332201.457971439,355160.292104024,332208.106921162,"Tree"
"5002","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355140.043029869,332199.04017154,355157.572079137,332212.338070985,"Tree"
"5003","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355140.949704831,332209.315821111,355157.26985415,332222.613720556,"Tree"
"5004","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355137.927454957,332218.080345745,355153.643154301,332229.564895266,"Tree"
"5005","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355193.234627649,332233.493820102,355199.883577371,332240.747219799,"Tree"
"5006","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355225.270476312,332231.982695165,355237.963925782,332241.049444787,"Tree"
"5007","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355205.928077119,332274.294193399,355224.061576362,332291.823242668,"Tree"
"5008","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355223.457126388,332283.360943021,355242.195075606,332296.658842466,"Tree"
"5009","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355238.870600744,332273.991968412,355248.541800341,332281.849818084,"Tree"
"5010","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355248.239575353,332276.409768311,355258.515224924,332283.058718034,"Tree"
"5011","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355240.381725681,332263.111868866,355247.635125379,332271.574168513,"Tree"
"5012","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355238.870600744,332257.97404408,355246.728450416,332265.831893753,"Tree"
"5013","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355233.128325984,332251.627319345,355239.172825732,332257.067369118,"Tree"
"5014","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355233.732775959,332244.676144635,355239.172825732,332250.720644383,"Tree"
"5015","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355178.425603267,332261.298518942,355197.163552485,332278.82756821,"Tree"
"5016","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355171.776653545,332252.533994308,355186.887902914,332265.227443778,"Tree"
"5017","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355152.132029364,332245.28059461,355166.034378784,332258.578494055,"Tree"
"5018","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355141.046680349,332272.897230426,355147.124697189,332279.843535387,"Tree"
"5019","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355115.649252838,332271.160654186,355125.200422158,332283.316687867,"Tree"
"5020","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355123.897989978,332269.858222006,355131.712583059,332278.106959147,"Tree"
"5021","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355129.976006819,332266.385069526,355137.790599899,332274.199662607,"Tree"
"5022","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355134.751591479,332260.741196746,355142.566184559,332268.121645766,"Tree"
"5023","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355139.744248169,332254.663179906,355147.992985309,332263.780205166,"Tree"
"5024","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355145.171048919,332241.855930135,355158.19537072,332257.485116296,"Tree"
"5025","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355145.171048919,332253.794891786,355153.41978606,332262.043628926,"Tree"
"5026","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355140.612536289,332241.204714045,355150.163705609,332250.321739306,"Tree"
"5027","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355138.224743959,332229.265752395,355149.078345459,332241.855930135,"Tree"
"5028","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355130.410150879,332226.009671944,355143.434472679,332237.731561565,"Tree"
"5029","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355127.805286519,332236.212057355,355139.961320199,332246.631514795,"Tree"
"5030","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355118.471189228,332241.638858105,355128.456502609,332251.190027426,"Tree"
"5031","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355120.641909528,332246.848586825,355131.495511029,332259.438764566,"Tree"
"5032","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355119.556549378,332257.268044266,355129.541862759,332267.687501706,"Tree"
"5033","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355126.719926369,332255.965612086,355135.402807569,332266.819213586,"Tree"
"5034","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355128.890646669,332247.065658855,355143.217400649,332260.958268776,"Tree"
"5035","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355113.695604568,332251.841243516,355123.680917948,332260.524124716,"Tree"
"5036","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355107.183443668,332257.702188326,355120.207765468,332270.292366066,"Tree"
"5037","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355112.610244418,332263.346061106,355122.595557798,332275.502094787,"Tree"
"5038","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355111.090740208,332273.765518547,355115.432180808,332278.541103207,"Tree"
"5039","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355081.204617996,332298.697412859,355093.18570184,332311.091637525,"Tree"
"5040","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355059.101584009,332318.115031502,355077.279780185,332333.814382746,"Tree"
"5041","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355077.073209774,332314.603334513,355093.18570184,332331.128967401,"Tree"
"5042","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355086.782019096,332322.246439724,355100.415666229,332337.532650145,"Tree"
"5043","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/shropshire.tif",355089.46743444,332292.913441348,355099.795954995,332303.241961903,"Tree"
